Age,Sex,Education,Income,BMI,GenHlth,Diabetes_012,count,noisy_count,noise_added,percent_error
MiddleAge,1.0,4.0,8.0,Obese,Poor,2.0,68,67,-1,1.47
MiddleAge,1.0,4.0,8.0,Overweight,Fair,0.0,227,226,-1,0.44
MiddleAge,1.0,4.0,8.0,Overweight,Fair,1.0,2,2,0,0.0
MiddleAge,1.0,4.0,8.0,Overweight,Fair,2.0,39,38,-1,2.56
MiddleAge,1.0,4.0,8.0,Overweight,Good,0.0,574,572,-2,0.35
MiddleAge,1.0,4.0,8.0,Overweight,Good,1.0,5,6,1,20.0
MiddleAge,1.0,4.0,8.0,Overweight,Good,2.0,26,27,1,3.85
MiddleAge,1.0,4.0,8.0,Overweight,Poor,0.0,69,70,1,1.45
MiddleAge,1.0,4.0,8.0,Overweight,Poor,1.0,2,2,0,0.0
MiddleAge,1.0,4.0,8.0,Overweight,Poor,2.0,15,15,0,0.0
MiddleAge,1.0,5.0,1.0,Normal,Fair,0.0,19,17,-2,10.53
MiddleAge,1.0,5.0,1.0,Normal,Fair,2.0,1,1,0,0.0
MiddleAge,1.0,5.0,1.0,Normal,Good,0.0,22,21,-1,4.55
MiddleAge,1.0,5.0,1.0,Normal,Good,1.0,1,0,-1,100.0
MiddleAge,1.0,5.0,1.0,Normal,Good,2.0,2,2,0,0.0
MiddleAge,1.0,5.0,1.0,Normal,Poor,0.0,24,24,0,0.0
MiddleAge,1.0,5.0,1.0,Normal,Poor,2.0,1,3,2,200.0
MiddleAge,1.0,5.0,1.0,Obese,Fair,0.0,24,26,2,8.33
MiddleAge,1.0,5.0,1.0,Obese,Fair,1.0,1,0,-1,100.0
MiddleAge,1.0,5.0,1.0,Obese,Fair,2.0,14,15,1,7.14
MiddleAge,1.0,5.0,1.0,Obese,Good,0.0,12,11,-1,8.33
MiddleAge,1.0,5.0,1.0,Obese,Good,1.0,1,0,-1,100.0
MiddleAge,1.0,5.0,1.0,Obese,Poor,0.0,33,33,0,0.0
MiddleAge,1.0,5.0,1.0,Obese,Poor,1.0,4,5,1,25.0
MiddleAge,1.0,5.0,1.0,Obese,Poor,2.0,29,31,2,6.9
MiddleAge,1.0,5.0,1.0,Overweight,Fair,0.0,17,18,1,5.88
MiddleAge,1.0,5.0,1.0,Overweight,Fair,1.0,1,1,0,0.0
MiddleAge,1.0,5.0,1.0,Overweight,Fair,2.0,3,2,-1,33.33
MiddleAge,1.0,5.0,1.0,Overweight,Good,0.0,32,30,-2,6.25
MiddleAge,1.0,5.0,1.0,Overweight,Good,1.0,1,0,-1,100.0
MiddleAge,1.0,5.0,1.0,Overweight,Good,2.0,4,1,-3,75.0
MiddleAge,1.0,5.0,1.0,Overweight,Poor,0.0,31,30,-1,3.23
MiddleAge,1.0,5.0,1.0,Overweight,Poor,2.0,14,14,0,0.0
MiddleAge,1.0,5.0,2.0,Normal,Fair,0.0,24,24,0,0.0
MiddleAge,1.0,5.0,2.0,Normal,Fair,2.0,3,1,-2,66.67
MiddleAge,1.0,5.0,2.0,Normal,Good,0.0,28,27,-1,3.57
MiddleAge,1.0,5.0,2.0,Normal,Good,2.0,1,1,0,0.0
MiddleAge,1.0,5.0,2.0,Normal,Poor,0.0,39,40,1,2.56
MiddleAge,1.0,5.0,2.0,Normal,Poor,1.0,2,3,1,50.0
MiddleAge,1.0,5.0,2.0,Normal,Poor,2.0,10,11,1,10.0
MiddleAge,1.0,5.0,2.0,Obese,Fair,0.0,21,21,0,0.0
MiddleAge,1.0,5.0,2.0,Obese,Fair,1.0,1,2,1,100.0
MiddleAge,1.0,5.0,2.0,Obese,Fair,2.0,21,22,1,4.76
MiddleAge,1.0,5.0,2.0,Obese,Good,0.0,18,19,1,5.56
MiddleAge,1.0,5.0,2.0,Obese,Good,1.0,1,0,-1,100.0
MiddleAge,1.0,5.0,2.0,Obese,Good,2.0,2,2,0,0.0
MiddleAge,1.0,5.0,2.0,Obese,Poor,0.0,40,39,-1,2.5
MiddleAge,1.0,5.0,2.0,Obese,Poor,1.0,5,5,0,0.0
MiddleAge,1.0,5.0,2.0,Obese,Poor,2.0,38,38,0,0.0
MiddleAge,1.0,5.0,2.0,Overweight,Fair,0.0,41,38,-3,7.32
MiddleAge,1.0,5.0,2.0,Overweight,Fair,1.0,1,1,0,0.0
MiddleAge,1.0,5.0,2.0,Overweight,Fair,2.0,11,14,3,27.27
MiddleAge,1.0,5.0,2.0,Overweight,Good,0.0,26,24,-2,7.69
MiddleAge,1.0,5.0,2.0,Overweight,Good,1.0,1,1,0,0.0
MiddleAge,1.0,5.0,2.0,Overweight,Good,2.0,7,7,0,0.0
MiddleAge,1.0,5.0,2.0,Overweight,Poor,0.0,53,53,0,0.0
MiddleAge,1.0,5.0,2.0,Overweight,Poor,1.0,2,2,0,0.0
MiddleAge,1.0,5.0,2.0,Overweight,Poor,2.0,26,27,1,3.85
MiddleAge,1.0,5.0,2.0,Underweight,Poor,0.0,9,10,1,11.11
MiddleAge,1.0,5.0,2.0,Underweight,Poor,2.0,1,3,2,200.0
MiddleAge,1.0,5.0,3.0,Normal,Fair,0.0,31,31,0,0.0
MiddleAge,1.0,5.0,3.0,Normal,Fair,1.0,2,4,2,100.0
MiddleAge,1.0,5.0,3.0,Normal,Fair,2.0,9,9,0,0.0
MiddleAge,1.0,5.0,3.0,Normal,Good,0.0,52,49,-3,5.77
MiddleAge,1.0,5.0,3.0,Normal,Good,1.0,1,0,-1,100.0
MiddleAge,1.0,5.0,3.0,Normal,Good,2.0,1,3,2,200.0
MiddleAge,1.0,5.0,3.0,Normal,Poor,0.0,42,43,1,2.38
MiddleAge,1.0,5.0,3.0,Normal,Poor,1.0,2,1,-1,50.0
MiddleAge,1.0,5.0,3.0,Normal,Poor,2.0,11,10,-1,9.09
MiddleAge,1.0,5.0,3.0,Obese,Fair,0.0,50,51,1,2.0
MiddleAge,1.0,5.0,3.0,Obese,Fair,1.0,2,2,0,0.0
MiddleAge,1.0,5.0,3.0,Obese,Fair,2.0,29,30,1,3.45
MiddleAge,1.0,5.0,3.0,Obese,Good,0.0,34,35,1,2.94
MiddleAge,1.0,5.0,3.0,Obese,Good,1.0,3,0,-3,100.0
MiddleAge,1.0,5.0,3.0,Obese,Good,2.0,11,11,0,0.0
MiddleAge,1.0,5.0,3.0,Obese,Poor,0.0,55,55,0,0.0
MiddleAge,1.0,5.0,3.0,Obese,Poor,1.0,5,6,1,20.0
MiddleAge,1.0,5.0,3.0,Obese,Poor,2.0,69,67,-2,2.9
MiddleAge,1.0,5.0,3.0,Overweight,Fair,0.0,66,66,0,0.0
MiddleAge,1.0,5.0,3.0,Overweight,Fair,1.0,1,4,3,300.0
MiddleAge,1.0,5.0,3.0,Overweight,Fair,2.0,14,15,1,7.14
MiddleAge,1.0,5.0,3.0,Overweight,Good,0.0,57,57,0,0.0
MiddleAge,1.0,5.0,3.0,Overweight,Good,1.0,2,0,-2,100.0
MiddleAge,1.0,5.0,3.0,Overweight,Good,2.0,3,4,1,33.33
MiddleAge,1.0,5.0,3.0,Overweight,Poor,0.0,44,43,-1,2.27
MiddleAge,1.0,5.0,3.0,Overweight,Poor,1.0,2,2,0,0.0
MiddleAge,1.0,5.0,3.0,Overweight,Poor,2.0,19,19,0,0.0
MiddleAge,1.0,5.0,3.0,Underweight,Poor,0.0,4,3,-1,25.0
MiddleAge,1.0,5.0,3.0,Underweight,Poor,2.0,1,1,0,0.0
MiddleAge,1.0,5.0,4.0,Normal,Fair,0.0,43,42,-1,2.33
MiddleAge,1.0,5.0,4.0,Normal,Fair,1.0,1,1,0,0.0
MiddleAge,1.0,5.0,4.0,Normal,Fair,2.0,4,6,2,50.0
MiddleAge,1.0,5.0,4.0,Normal,Good,0.0,59,59,0,0.0
MiddleAge,1.0,5.0,4.0,Normal,Good,1.0,1,1,0,0.0
MiddleAge,1.0,5.0,4.0,Normal,Poor,0.0,36,36,0,0.0
MiddleAge,1.0,5.0,4.0,Normal,Poor,1.0,1,1,0,0.0
MiddleAge,1.0,5.0,4.0,Normal,Poor,2.0,10,9,-1,10.0
MiddleAge,1.0,5.0,4.0,Obese,Fair,0.0,82,82,0,0.0
MiddleAge,1.0,5.0,4.0,Obese,Fair,1.0,1,2,1,100.0
MiddleAge,1.0,5.0,4.0,Obese,Fair,2.0,49,49,0,0.0
MiddleAge,1.0,5.0,4.0,Obese,Good,0.0,55,55,0,0.0
MiddleAge,1.0,5.0,4.0,Obese,Good,2.0,17,20,3,17.65
MiddleAge,1.0,5.0,4.0,Obese,Poor,0.0,62,62,0,0.0
MiddleAge,1.0,5.0,4.0,Obese,Poor,1.0,7,3,-4,57.14
MiddleAge,1.0,5.0,4.0,Obese,Poor,2.0,72,72,0,0.0
MiddleAge,1.0,5.0,4.0,Overweight,Fair,0.0,94,94,0,0.0
MiddleAge,1.0,5.0,4.0,Overweight,Fair,1.0,2,2,0,0.0
MiddleAge,1.0,5.0,4.0,Overweight,Fair,2.0,25,25,0,0.0
MiddleAge,1.0,5.0,4.0,Overweight,Good,0.0,90,91,1,1.11
MiddleAge,1.0,5.0,4.0,Overweight,Good,1.0,2,3,1,50.0
MiddleAge,1.0,5.0,4.0,Overweight,Good,2.0,11,10,-1,9.09
MiddleAge,1.0,5.0,4.0,Overweight,Poor,0.0,60,62,2,3.33
MiddleAge,1.0,5.0,4.0,Overweight,Poor,1.0,4,0,-4,100.0
MiddleAge,1.0,5.0,4.0,Overweight,Poor,2.0,31,31,0,0.0
MiddleAge,1.0,5.0,4.0,Underweight,Poor,0.0,8,11,3,37.5
MiddleAge,1.0,5.0,4.0,Underweight,Poor,2.0,2,2,0,0.0
MiddleAge,1.0,5.0,5.0,Normal,Fair,0.0,59,57,-2,3.39
MiddleAge,1.0,5.0,5.0,Normal,Fair,1.0,1,1,0,0.0
MiddleAge,1.0,5.0,5.0,Normal,Fair,2.0,9,15,6,66.67
MiddleAge,1.0,5.0,5.0,Normal,Good,0.0,87,86,-1,1.15
MiddleAge,1.0,5.0,5.0,Normal,Good,2.0,7,12,5,71.43
MiddleAge,1.0,5.0,5.0,Normal,Poor,0.0,36,38,2,5.56
MiddleAge,1.0,5.0,5.0,Normal,Poor,1.0,3,3,0,0.0
MiddleAge,1.0,5.0,5.0,Normal,Poor,2.0,4,4,0,0.0
MiddleAge,1.0,5.0,5.0,Obese,Fair,0.0,123,121,-2,1.63
MiddleAge,1.0,5.0,5.0,Obese,Fair,1.0,6,6,0,0.0
MiddleAge,1.0,5.0,5.0,Obese,Fair,2.0,73,74,1,1.37
MiddleAge,1.0,5.0,5.0,Obese,Good,0.0,99,98,-1,1.01
MiddleAge,1.0,5.0,5.0,Obese,Good,1.0,6,4,-2,33.33
MiddleAge,1.0,5.0,5.0,Obese,Good,2.0,25,21,-4,16.0
MiddleAge,1.0,5.0,5.0,Obese,Poor,0.0,66,66,0,0.0
MiddleAge,1.0,5.0,5.0,Obese,Poor,1.0,2,5,3,150.0
MiddleAge,1.0,5.0,5.0,Obese,Poor,2.0,85,83,-2,2.35
MiddleAge,1.0,5.0,5.0,Overweight,Fair,0.0,129,129,0,0.0
MiddleAge,1.0,5.0,5.0,Overweight,Fair,1.0,3,2,-1,33.33
MiddleAge,1.0,5.0,5.0,Overweight,Fair,2.0,22,22,0,0.0
MiddleAge,1.0,5.0,5.0,Overweight,Good,0.0,187,189,2,1.07
MiddleAge,1.0,5.0,5.0,Overweight,Good,1.0,3,2,-1,33.33
MiddleAge,1.0,5.0,5.0,Overweight,Good,2.0,12,13,1,8.33
MiddleAge,1.0,5.0,5.0,Overweight,Poor,0.0,70,71,1,1.43
MiddleAge,1.0,5.0,5.0,Overweight,Poor,1.0,1,0,-1,100.0
MiddleAge,1.0,5.0,5.0,Overweight,Poor,2.0,35,35,0,0.0
MiddleAge,1.0,5.0,6.0,Normal,Fair,0.0,93,97,4,4.3
MiddleAge,1.0,5.0,6.0,Normal,Fair,1.0,1,3,2,200.0
MiddleAge,1.0,5.0,6.0,Normal,Fair,2.0,15,15,0,0.0
MiddleAge,1.0,5.0,6.0,Normal,Good,0.0,176,172,-4,2.27
MiddleAge,1.0,5.0,6.0,Normal,Good,1.0,3,3,0,0.0
MiddleAge,1.0,5.0,6.0,Normal,Good,2.0,7,7,0,0.0
MiddleAge,1.0,5.0,6.0,Normal,Poor,0.0,39,40,1,2.56
MiddleAge,1.0,5.0,6.0,Normal,Poor,1.0,1,0,-1,100.0
MiddleAge,1.0,5.0,6.0,Normal,Poor,2.0,9,11,2,22.22
MiddleAge,1.0,5.0,6.0,Obese,Fair,0.0,238,238,0,0.0
MiddleAge,1.0,5.0,6.0,Obese,Fair,1.0,8,8,0,0.0
MiddleAge,1.0,5.0,6.0,Obese,Fair,2.0,125,126,1,0.8
MiddleAge,1.0,5.0,6.0,Obese,Good,0.0,215,215,0,0.0
MiddleAge,1.0,5.0,6.0,Obese,Good,1.0,11,11,0,0.0
MiddleAge,1.0,5.0,6.0,Obese,Good,2.0,46,48,2,4.35
MiddleAge,1.0,5.0,6.0,Obese,Poor,0.0,109,109,0,0.0
MiddleAge,1.0,5.0,6.0,Obese,Poor,1.0,8,9,1,12.5
MiddleAge,1.0,5.0,6.0,Obese,Poor,2.0,111,111,0,0.0
MiddleAge,1.0,5.0,6.0,Overweight,Fair,0.0,215,215,0,0.0
MiddleAge,1.0,5.0,6.0,Overweight,Fair,1.0,4,4,0,0.0
MiddleAge,1.0,5.0,6.0,Overweight,Fair,2.0,44,44,0,0.0
MiddleAge,1.0,5.0,6.0,Overweight,Good,0.0,352,352,0,0.0
MiddleAge,1.0,5.0,6.0,Overweight,Good,1.0,5,6,1,20.0
MiddleAge,1.0,5.0,6.0,Overweight,Good,2.0,24,23,-1,4.17
MiddleAge,1.0,5.0,6.0,Overweight,Poor,0.0,81,82,1,1.23
MiddleAge,1.0,5.0,6.0,Overweight,Poor,1.0,2,1,-1,50.0
MiddleAge,1.0,5.0,6.0,Overweight,Poor,2.0,34,35,1,2.94
MiddleAge,1.0,5.0,7.0,Normal,Fair,0.0,96,96,0,0.0
MiddleAge,1.0,5.0,7.0,Normal,Fair,2.0,11,9,-2,18.18
MiddleAge,1.0,5.0,7.0,Normal,Good,0.0,216,215,-1,0.46
MiddleAge,1.0,5.0,7.0,Normal,Good,1.0,1,0,-1,100.0
MiddleAge,1.0,5.0,7.0,Normal,Good,2.0,10,9,-1,10.0
MiddleAge,1.0,5.0,7.0,Normal,Poor,0.0,38,39,1,2.63
MiddleAge,1.0,5.0,7.0,Normal,Poor,2.0,8,6,-2,25.0
MiddleAge,1.0,5.0,7.0,Obese,Fair,0.0,282,282,0,0.0
MiddleAge,1.0,5.0,7.0,Obese,Fair,1.0,9,9,0,0.0
MiddleAge,1.0,5.0,7.0,Obese,Fair,2.0,138,137,-1,0.72
MiddleAge,1.0,5.0,7.0,Obese,Good,0.0,335,334,-1,0.3
MiddleAge,1.0,5.0,7.0,Obese,Good,1.0,17,17,0,0.0
MiddleAge,1.0,5.0,7.0,Obese,Good,2.0,77,78,1,1.3
MiddleAge,1.0,5.0,7.0,Obese,Poor,0.0,99,98,-1,1.01
MiddleAge,1.0,5.0,7.0,Obese,Poor,1.0,8,8,0,0.0
MiddleAge,1.0,5.0,7.0,Obese,Poor,2.0,105,104,-1,0.95
MiddleAge,1.0,5.0,7.0,Overweight,Fair,0.0,256,257,1,0.39
MiddleAge,1.0,5.0,7.0,Overweight,Fair,1.0,4,5,1,25.0
MiddleAge,1.0,5.0,7.0,Overweight,Fair,2.0,68,68,0,0.0
MiddleAge,1.0,5.0,7.0,Overweight,Good,0.0,501,500,-1,0.2
MiddleAge,1.0,5.0,7.0,Overweight,Good,1.0,10,9,-1,10.0
MiddleAge,1.0,5.0,7.0,Overweight,Good,2.0,46,45,-1,2.17
MiddleAge,1.0,5.0,7.0,Overweight,Poor,0.0,71,71,0,0.0
MiddleAge,1.0,5.0,7.0,Overweight,Poor,1.0,5,5,0,0.0
MiddleAge,1.0,5.0,7.0,Overweight,Poor,2.0,45,46,1,2.22
MiddleAge,1.0,5.0,8.0,Normal,Fair,0.0,103,103,0,0.0
MiddleAge,1.0,5.0,8.0,Normal,Fair,2.0,11,11,0,0.0
MiddleAge,1.0,5.0,8.0,Normal,Good,0.0,290,291,1,0.34
MiddleAge,1.0,5.0,8.0,Normal,Good,1.0,4,6,2,50.0
MiddleAge,1.0,5.0,8.0,Normal,Good,2.0,15,17,2,13.33
MiddleAge,1.0,5.0,8.0,Normal,Poor,0.0,40,39,-1,2.5
MiddleAge,1.0,5.0,8.0,Normal,Poor,1.0,1,2,1,100.0
MiddleAge,1.0,5.0,8.0,Normal,Poor,2.0,7,7,0,0.0
MiddleAge,1.0,5.0,8.0,Obese,Fair,0.0,397,398,1,0.25
MiddleAge,1.0,5.0,8.0,Obese,Fair,1.0,21,21,0,0.0
MiddleAge,1.0,5.0,8.0,Obese,Fair,2.0,180,179,-1,0.56
MiddleAge,1.0,5.0,8.0,Obese,Good,0.0,612,611,-1,0.16
MiddleAge,1.0,5.0,8.0,Obese,Good,1.0,22,22,0,0.0
MiddleAge,1.0,5.0,8.0,Obese,Good,2.0,103,102,-1,0.97
MiddleAge,1.0,5.0,8.0,Obese,Poor,0.0,104,104,0,0.0
MiddleAge,1.0,5.0,8.0,Obese,Poor,1.0,3,2,-1,33.33
MiddleAge,1.0,5.0,8.0,Obese,Poor,2.0,110,111,1,0.91
MiddleAge,1.0,5.0,8.0,Overweight,Fair,0.0,341,341,0,0.0
MiddleAge,1.0,5.0,8.0,Overweight,Fair,1.0,4,4,0,0.0
MiddleAge,1.0,5.0,8.0,Overweight,Fair,2.0,78,77,-1,1.28
MiddleAge,1.0,5.0,8.0,Overweight,Good,0.0,911,912,1,0.11
MiddleAge,1.0,5.0,8.0,Overweight,Good,1.0,13,11,-2,15.38
MiddleAge,1.0,5.0,8.0,Overweight,Good,2.0,68,70,2,2.94
MiddleAge,1.0,5.0,8.0,Overweight,Poor,0.0,73,72,-1,1.37
MiddleAge,1.0,5.0,8.0,Overweight,Poor,1.0,3,3,0,0.0
MiddleAge,1.0,5.0,8.0,Overweight,Poor,2.0,46,45,-1,2.17
MiddleAge,1.0,5.0,8.0,Underweight,Good,0.0,5,5,0,0.0
MiddleAge,1.0,6.0,1.0,Normal,Fair,0.0,15,15,0,0.0
MiddleAge,1.0,6.0,1.0,Normal,Good,0.0,24,24,0,0.0
MiddleAge,1.0,6.0,1.0,Normal,Good,1.0,1,1,0,0.0
MiddleAge,1.0,6.0,1.0,Normal,Good,2.0,2,2,0,0.0
MiddleAge,1.0,6.0,1.0,Normal,Poor,0.0,15,13,-2,13.33
MiddleAge,1.0,6.0,1.0,Normal,Poor,1.0,2,2,0,0.0
MiddleAge,1.0,6.0,1.0,Normal,Poor,2.0,3,4,1,33.33
MiddleAge,1.0,6.0,1.0,Obese,Fair,0.0,17,18,1,5.88
MiddleAge,1.0,6.0,1.0,Obese,Fair,2.0,4,4,0,0.0
MiddleAge,1.0,6.0,1.0,Obese,Good,0.0,17,17,0,0.0
MiddleAge,1.0,6.0,1.0,Obese,Poor,0.0,20,20,0,0.0
MiddleAge,1.0,6.0,1.0,Obese,Poor,2.0,18,18,0,0.0
MiddleAge,1.0,6.0,1.0,Overweight,Fair,0.0,21,22,1,4.76
MiddleAge,1.0,6.0,1.0,Overweight,Fair,1.0,1,0,-1,100.0
MiddleAge,1.0,6.0,1.0,Overweight,Fair,2.0,3,3,0,0.0
MiddleAge,1.0,6.0,1.0,Overweight,Good,0.0,26,26,0,0.0
MiddleAge,1.0,6.0,1.0,Overweight,Good,2.0,1,1,0,0.0
MiddleAge,1.0,6.0,1.0,Overweight,Poor,0.0,18,17,-1,5.56
MiddleAge,1.0,6.0,1.0,Overweight,Poor,2.0,4,4,0,0.0
MiddleAge,1.0,6.0,2.0,Normal,Fair,0.0,16,15,-1,6.25
MiddleAge,1.0,6.0,2.0,Normal,Fair,2.0,3,5,2,66.67
MiddleAge,1.0,6.0,2.0,Normal,Good,0.0,27,26,-1,3.7
MiddleAge,1.0,6.0,2.0,Normal,Poor,0.0,9,9,0,0.0
MiddleAge,1.0,6.0,2.0,Normal,Poor,1.0,1,0,-1,100.0
MiddleAge,1.0,6.0,2.0,Normal,Poor,2.0,6,6,0,0.0
MiddleAge,1.0,6.0,2.0,Obese,Fair,0.0,20,19,-1,5.0
MiddleAge,1.0,6.0,2.0,Obese,Fair,2.0,13,12,-1,7.69
MiddleAge,1.0,6.0,2.0,Obese,Good,0.0,9,12,3,33.33
MiddleAge,1.0,6.0,2.0,Obese,Good,2.0,3,4,1,33.33
MiddleAge,1.0,6.0,2.0,Obese,Poor,0.0,20,20,0,0.0
MiddleAge,1.0,6.0,2.0,Obese,Poor,1.0,1,1,0,0.0
MiddleAge,1.0,6.0,2.0,Obese,Poor,2.0,28,28,0,0.0
MiddleAge,1.0,6.0,2.0,Overweight,Fair,0.0,23,23,0,0.0
MiddleAge,1.0,6.0,2.0,Overweight,Fair,1.0,1,0,-1,100.0
MiddleAge,1.0,6.0,2.0,Overweight,Fair,2.0,7,6,-1,14.29
MiddleAge,1.0,6.0,2.0,Overweight,Good,0.0,34,34,0,0.0
MiddleAge,1.0,6.0,2.0,Overweight,Good,2.0,6,5,-1,16.67
MiddleAge,1.0,6.0,2.0,Overweight,Poor,0.0,13,13,0,0.0
MiddleAge,1.0,6.0,2.0,Overweight,Poor,1.0,2,3,1,50.0
MiddleAge,1.0,6.0,2.0,Overweight,Poor,2.0,11,12,1,9.09
MiddleAge,1.0,6.0,3.0,Normal,Fair,0.0,16,16,0,0.0
MiddleAge,1.0,6.0,3.0,Normal,Fair,2.0,4,2,-2,50.0
MiddleAge,1.0,6.0,3.0,Normal,Good,0.0,41,42,1,2.44
MiddleAge,1.0,6.0,3.0,Normal,Good,2.0,2,0,-2,100.0
MiddleAge,1.0,6.0,3.0,Normal,Poor,0.0,19,18,-1,5.26
MiddleAge,1.0,6.0,3.0,Normal,Poor,2.0,5,5,0,0.0
MiddleAge,1.0,6.0,3.0,Obese,Fair,0.0,28,26,-2,7.14
MiddleAge,1.0,6.0,3.0,Obese,Fair,2.0,24,22,-2,8.33
MiddleAge,1.0,6.0,3.0,Obese,Good,0.0,24,25,1,4.17
MiddleAge,1.0,6.0,3.0,Obese,Good,1.0,1,1,0,0.0
MiddleAge,1.0,6.0,3.0,Obese,Good,2.0,6,5,-1,16.67
MiddleAge,1.0,6.0,3.0,Obese,Poor,0.0,27,27,0,0.0
MiddleAge,1.0,6.0,3.0,Obese,Poor,2.0,27,26,-1,3.7
MiddleAge,1.0,6.0,3.0,Overweight,Fair,0.0,38,38,0,0.0
MiddleAge,1.0,6.0,3.0,Overweight,Fair,1.0,2,1,-1,50.0
MiddleAge,1.0,6.0,3.0,Overweight,Fair,2.0,9,8,-1,11.11
MiddleAge,1.0,6.0,3.0,Overweight,Good,0.0,49,49,0,0.0
MiddleAge,1.0,6.0,3.0,Overweight,Good,2.0,2,2,0,0.0
MiddleAge,1.0,6.0,3.0,Overweight,Poor,0.0,25,25,0,0.0
MiddleAge,1.0,6.0,3.0,Overweight,Poor,2.0,9,7,-2,22.22
MiddleAge,1.0,6.0,4.0,Normal,Fair,0.0,21,21,0,0.0
MiddleAge,1.0,6.0,4.0,Normal,Fair,2.0,3,2,-1,33.33
MiddleAge,1.0,6.0,4.0,Normal,Good,0.0,69,69,0,0.0
MiddleAge,1.0,6.0,4.0,Normal,Good,2.0,3,4,1,33.33
MiddleAge,1.0,6.0,4.0,Normal,Poor,0.0,19,18,-1,5.26
MiddleAge,1.0,6.0,4.0,Normal,Poor,2.0,6,7,1,16.67
MiddleAge,1.0,6.0,4.0,Obese,Fair,0.0,37,38,1,2.7
MiddleAge,1.0,6.0,4.0,Obese,Fair,1.0,4,4,0,0.0
MiddleAge,1.0,6.0,4.0,Obese,Fair,2.0,26,26,0,0.0
MiddleAge,1.0,6.0,4.0,Obese,Good,0.0,46,43,-3,6.52
MiddleAge,1.0,6.0,4.0,Obese,Good,1.0,3,1,-2,66.67
MiddleAge,1.0,6.0,4.0,Obese,Good,2.0,11,12,1,9.09
MiddleAge,1.0,6.0,4.0,Obese,Poor,0.0,47,47,0,0.0
MiddleAge,1.0,6.0,4.0,Obese,Poor,1.0,1,2,1,100.0
MiddleAge,1.0,6.0,4.0,Obese,Poor,2.0,28,28,0,0.0
MiddleAge,1.0,6.0,4.0,Overweight,Fair,0.0,49,52,3,6.12
MiddleAge,1.0,6.0,4.0,Overweight,Fair,1.0,4,4,0,0.0
MiddleAge,1.0,6.0,4.0,Overweight,Fair,2.0,12,12,0,0.0
MiddleAge,1.0,6.0,4.0,Overweight,Good,0.0,92,98,6,6.52
MiddleAge,1.0,6.0,4.0,Overweight,Good,1.0,1,0,-1,100.0
MiddleAge,1.0,6.0,4.0,Overweight,Good,2.0,11,11,0,0.0
MiddleAge,1.0,6.0,4.0,Overweight,Poor,0.0,29,29,0,0.0
MiddleAge,1.0,6.0,4.0,Overweight,Poor,1.0,1,1,0,0.0
MiddleAge,1.0,6.0,4.0,Overweight,Poor,2.0,17,17,0,0.0
MiddleAge,1.0,6.0,5.0,Normal,Fair,0.0,48,48,0,0.0
MiddleAge,1.0,6.0,5.0,Normal,Fair,1.0,1,2,1,100.0
MiddleAge,1.0,6.0,5.0,Normal,Fair,2.0,10,10,0,0.0
MiddleAge,1.0,6.0,5.0,Normal,Good,0.0,135,132,-3,2.22
MiddleAge,1.0,6.0,5.0,Normal,Good,1.0,1,0,-1,100.0
MiddleAge,1.0,6.0,5.0,Normal,Good,2.0,2,2,0,0.0
MiddleAge,1.0,6.0,5.0,Normal,Poor,0.0,28,28,0,0.0
MiddleAge,1.0,6.0,5.0,Normal,Poor,1.0,1,2,1,100.0
MiddleAge,1.0,6.0,5.0,Normal,Poor,2.0,9,7,-2,22.22
MiddleAge,1.0,6.0,5.0,Obese,Fair,0.0,68,71,3,4.41
MiddleAge,1.0,6.0,5.0,Obese,Fair,1.0,3,5,2,66.67
MiddleAge,1.0,6.0,5.0,Obese,Fair,2.0,41,41,0,0.0
MiddleAge,1.0,6.0,5.0,Obese,Good,0.0,81,80,-1,1.23
MiddleAge,1.0,6.0,5.0,Obese,Good,1.0,4,4,0,0.0
MiddleAge,1.0,6.0,5.0,Obese,Good,2.0,35,34,-1,2.86
MiddleAge,1.0,6.0,5.0,Obese,Poor,0.0,36,36,0,0.0
MiddleAge,1.0,6.0,5.0,Obese,Poor,1.0,3,2,-1,33.33
MiddleAge,1.0,6.0,5.0,Obese,Poor,2.0,55,56,1,1.82
MiddleAge,1.0,6.0,5.0,Overweight,Fair,0.0,92,91,-1,1.09
MiddleAge,1.0,6.0,5.0,Overweight,Fair,1.0,3,3,0,0.0
MiddleAge,1.0,6.0,5.0,Overweight,Fair,2.0,21,22,1,4.76
MiddleAge,1.0,6.0,5.0,Overweight,Good,0.0,158,157,-1,0.63
MiddleAge,1.0,6.0,5.0,Overweight,Good,1.0,3,5,2,66.67
MiddleAge,1.0,6.0,5.0,Overweight,Good,2.0,17,18,1,5.88
MiddleAge,1.0,6.0,5.0,Overweight,Poor,0.0,37,35,-2,5.41
MiddleAge,1.0,6.0,5.0,Overweight,Poor,1.0,2,0,-2,100.0
MiddleAge,1.0,6.0,5.0,Overweight,Poor,2.0,17,17,0,0.0
MiddleAge,1.0,6.0,5.0,Underweight,Good,0.0,4,6,2,50.0
MiddleAge,1.0,6.0,5.0,Underweight,Good,2.0,1,0,-1,100.0
MiddleAge,1.0,6.0,6.0,Normal,Fair,0.0,84,85,1,1.19
MiddleAge,1.0,6.0,6.0,Normal,Fair,1.0,1,0,-1,100.0
MiddleAge,1.0,6.0,6.0,Normal,Fair,2.0,12,12,0,0.0
