Age,Sex,Education,Income,BMI,GenHlth,Diabetes_012,count,noisy_count,noise_added,percent_error
MiddleAge,1,3,6,Obese,Poor,1,2,2,0,0.0
MiddleAge,1,3,6,Obese,Poor,2,8,10,2,25.0
MiddleAge,1,3,6,Overweight,Fair,0,22,20,-2,9.09
MiddleAge,1,3,6,Overweight,Fair,1,3,3,0,0.0
MiddleAge,1,3,6,Overweight,Fair,2,8,6,-2,25.0
MiddleAge,1,3,6,Overweight,Good,0,20,20,0,0.0
MiddleAge,1,3,6,Overweight,Good,2,4,4,0,0.0
MiddleAge,1,3,6,Overweight,Poor,0,10,13,3,30.0
MiddleAge,1,3,6,Overweight,Poor,2,6,7,1,16.67
MiddleAge,1,3,7,Normal,Fair,0,9,9,0,0.0
MiddleAge,1,3,7,Normal,Fair,2,1,0,-1,100.0
MiddleAge,1,3,7,Normal,Good,0,8,8,0,0.0
MiddleAge,1,3,7,Normal,Poor,0,7,4,-3,42.86
MiddleAge,1,3,7,Normal,Poor,2,1,0,-1,100.0
MiddleAge,1,3,7,Obese,Fair,0,17,17,0,0.0
MiddleAge,1,3,7,Obese,Fair,2,11,10,-1,9.09
MiddleAge,1,3,7,Obese,Good,0,9,7,-2,22.22
MiddleAge,1,3,7,Obese,Good,2,7,7,0,0.0
MiddleAge,1,3,7,Obese,Poor,0,7,4,-3,42.86
MiddleAge,1,3,7,Obese,Poor,2,8,7,-1,12.5
MiddleAge,1,3,7,Overweight,Fair,0,15,13,-2,13.33
MiddleAge,1,3,7,Overweight,Fair,2,4,3,-1,25.0
MiddleAge,1,3,7,Overweight,Good,0,13,14,1,7.69
MiddleAge,1,3,7,Overweight,Good,2,1,2,1,100.0
MiddleAge,1,3,7,Overweight,Poor,0,6,8,2,33.33
MiddleAge,1,3,7,Overweight,Poor,1,1,1,0,0.0
MiddleAge,1,3,7,Overweight,Poor,2,2,2,0,0.0
MiddleAge,1,3,8,Normal,Fair,0,6,7,1,16.67
MiddleAge,1,3,8,Normal,Fair,2,1,2,1,100.0
MiddleAge,1,3,8,Normal,Good,0,9,10,1,11.11
MiddleAge,1,3,8,Obese,Fair,0,7,6,-1,14.29
MiddleAge,1,3,8,Obese,Fair,2,2,2,0,0.0
MiddleAge,1,3,8,Obese,Good,0,10,10,0,0.0
MiddleAge,1,3,8,Obese,Good,2,3,3,0,0.0
MiddleAge,1,3,8,Obese,Poor,0,7,7,0,0.0
MiddleAge,1,3,8,Obese,Poor,2,2,1,-1,50.0
MiddleAge,1,3,8,Overweight,Fair,0,8,7,-1,12.5
MiddleAge,1,3,8,Overweight,Fair,2,2,1,-1,50.0
MiddleAge,1,3,8,Overweight,Good,0,18,17,-1,5.56
MiddleAge,1,3,8,Overweight,Good,2,4,3,-1,25.0
MiddleAge,1,3,8,Overweight,Poor,0,4,4,0,0.0
MiddleAge,1,3,8,Overweight,Poor,2,2,0,-2,100.0
MiddleAge,1,4,1,Normal,Fair,0,25,24,-1,4.0
MiddleAge,1,4,1,Normal,Fair,2,2,2,0,0.0
MiddleAge,1,4,1,Normal,Good,0,20,22,2,10.0
MiddleAge,1,4,1,Normal,Good,2,1,0,-1,100.0
MiddleAge,1,4,1,Normal,Poor,0,50,50,0,0.0
MiddleAge,1,4,1,Normal,Poor,1,1,1,0,0.0
MiddleAge,1,4,1,Normal,Poor,2,15,18,3,20.0
MiddleAge,1,4,1,Obese,Fair,0,26,26,0,0.0
MiddleAge,1,4,1,Obese,Fair,1,2,2,0,0.0
MiddleAge,1,4,1,Obese,Fair,2,16,17,1,6.25
MiddleAge,1,4,1,Obese,Good,0,23,22,-1,4.35
MiddleAge,1,4,1,Obese,Good,1,1,1,0,0.0
MiddleAge,1,4,1,Obese,Good,2,6,6,0,0.0
MiddleAge,1,4,1,Obese,Poor,0,56,56,0,0.0
MiddleAge,1,4,1,Obese,Poor,1,2,2,0,0.0
MiddleAge,1,4,1,Obese,Poor,2,51,50,-1,1.96
MiddleAge,1,4,1,Overweight,Fair,0,38,38,0,0.0
MiddleAge,1,4,1,Overweight,Fair,1,2,3,1,50.0
MiddleAge,1,4,1,Overweight,Fair,2,6,6,0,0.0
MiddleAge,1,4,1,Overweight,Good,0,25,23,-2,8.0
MiddleAge,1,4,1,Overweight,Good,2,3,1,-2,66.67
MiddleAge,1,4,1,Overweight,Poor,0,43,43,0,0.0
MiddleAge,1,4,1,Overweight,Poor,1,3,5,2,66.67
MiddleAge,1,4,1,Overweight,Poor,2,21,22,1,4.76
MiddleAge,1,4,1,Underweight,Poor,0,9,6,-3,33.33
MiddleAge,1,4,1,Underweight,Poor,2,1,0,-1,100.0
MiddleAge,1,4,2,Normal,Fair,0,43,42,-1,2.33
MiddleAge,1,4,2,Normal,Fair,1,2,3,1,50.0
MiddleAge,1,4,2,Normal,Fair,2,9,9,0,0.0
MiddleAge,1,4,2,Normal,Good,0,36,37,1,2.78
MiddleAge,1,4,2,Normal,Good,1,1,1,0,0.0
MiddleAge,1,4,2,Normal,Good,2,3,5,2,66.67
MiddleAge,1,4,2,Normal,Poor,0,64,64,0,0.0
MiddleAge,1,4,2,Normal,Poor,1,3,3,0,0.0
MiddleAge,1,4,2,Normal,Poor,2,12,12,0,0.0
MiddleAge,1,4,2,Obese,Fair,0,44,42,-2,4.55
MiddleAge,1,4,2,Obese,Fair,1,2,4,2,100.0
MiddleAge,1,4,2,Obese,Fair,2,31,31,0,0.0
MiddleAge,1,4,2,Obese,Good,0,19,20,1,5.26
MiddleAge,1,4,2,Obese,Good,1,2,1,-1,50.0
MiddleAge,1,4,2,Obese,Good,2,8,8,0,0.0
MiddleAge,1,4,2,Obese,Poor,0,67,66,-1,1.49
MiddleAge,1,4,2,Obese,Poor,1,6,7,1,16.67
MiddleAge,1,4,2,Obese,Poor,2,69,70,1,1.45
MiddleAge,1,4,2,Overweight,Fair,0,57,55,-2,3.51
MiddleAge,1,4,2,Overweight,Fair,1,3,4,1,33.33
MiddleAge,1,4,2,Overweight,Fair,2,16,17,1,6.25
MiddleAge,1,4,2,Overweight,Good,0,39,38,-1,2.56
MiddleAge,1,4,2,Overweight,Good,2,7,9,2,28.57
MiddleAge,1,4,2,Overweight,Poor,0,56,59,3,5.36
MiddleAge,1,4,2,Overweight,Poor,1,4,2,-2,50.0
MiddleAge,1,4,2,Overweight,Poor,2,32,32,0,0.0
MiddleAge,1,4,3,Normal,Fair,0,45,42,-3,6.67
MiddleAge,1,4,3,Normal,Fair,2,3,3,0,0.0
MiddleAge,1,4,3,Normal,Good,0,32,33,1,3.12
MiddleAge,1,4,3,Normal,Good,2,4,5,1,25.0
MiddleAge,1,4,3,Normal,Poor,0,50,50,0,0.0
MiddleAge,1,4,3,Normal,Poor,2,20,24,4,20.0
MiddleAge,1,4,3,Obese,Fair,0,88,88,0,0.0
MiddleAge,1,4,3,Obese,Fair,1,7,8,1,14.29
MiddleAge,1,4,3,Obese,Fair,2,39,41,2,5.13
MiddleAge,1,4,3,Obese,Good,0,38,38,0,0.0
MiddleAge,1,4,3,Obese,Good,1,1,0,-1,100.0
MiddleAge,1,4,3,Obese,Good,2,13,13,0,0.0
MiddleAge,1,4,3,Obese,Poor,0,77,77,0,0.0
MiddleAge,1,4,3,Obese,Poor,1,9,7,-2,22.22
MiddleAge,1,4,3,Obese,Poor,2,100,100,0,0.0
MiddleAge,1,4,3,Overweight,Fair,0,72,73,1,1.39
MiddleAge,1,4,3,Overweight,Fair,1,2,3,1,50.0
MiddleAge,1,4,3,Overweight,Fair,2,32,36,4,12.5
MiddleAge,1,4,3,Overweight,Good,0,62,62,0,0.0
MiddleAge,1,4,3,Overweight,Good,1,3,4,1,33.33
MiddleAge,1,4,3,Overweight,Good,2,5,5,0,0.0
MiddleAge,1,4,3,Overweight,Poor,0,84,84,0,0.0
MiddleAge,1,4,3,Overweight,Poor,1,4,4,0,0.0
MiddleAge,1,4,3,Overweight,Poor,2,44,45,1,2.27
MiddleAge,1,4,3,Underweight,Poor,0,5,4,-1,20.0
MiddleAge,1,4,4,Normal,Fair,0,45,47,2,4.44
MiddleAge,1,4,4,Normal,Fair,1,1,2,1,100.0
MiddleAge,1,4,4,Normal,Fair,2,7,6,-1,14.29
MiddleAge,1,4,4,Normal,Good,0,62,63,1,1.61
MiddleAge,1,4,4,Normal,Good,2,4,3,-1,25.0
MiddleAge,1,4,4,Normal,Poor,0,48,47,-1,2.08
MiddleAge,1,4,4,Normal,Poor,1,2,2,0,0.0
MiddleAge,1,4,4,Normal,Poor,2,14,13,-1,7.14
MiddleAge,1,4,4,Obese,Fair,0,104,102,-2,1.92
MiddleAge,1,4,4,Obese,Fair,1,7,9,2,28.57
MiddleAge,1,4,4,Obese,Fair,2,57,55,-2,3.51
MiddleAge,1,4,4,Obese,Good,0,62,60,-2,3.23
MiddleAge,1,4,4,Obese,Good,1,1,1,0,0.0
MiddleAge,1,4,4,Obese,Good,2,16,15,-1,6.25
MiddleAge,1,4,4,Obese,Poor,0,110,110,0,0.0
MiddleAge,1,4,4,Obese,Poor,1,8,8,0,0.0
MiddleAge,1,4,4,Obese,Poor,2,98,96,-2,2.04
MiddleAge,1,4,4,Overweight,Fair,0,94,97,3,3.19
MiddleAge,1,4,4,Overweight,Fair,1,3,4,1,33.33
MiddleAge,1,4,4,Overweight,Fair,2,30,30,0,0.0
MiddleAge,1,4,4,Overweight,Good,0,108,106,-2,1.85
MiddleAge,1,4,4,Overweight,Good,1,2,5,3,150.0
MiddleAge,1,4,4,Overweight,Good,2,22,23,1,4.55
MiddleAge,1,4,4,Overweight,Poor,0,78,77,-1,1.28
MiddleAge,1,4,4,Overweight,Poor,1,2,1,-1,50.0
MiddleAge,1,4,4,Overweight,Poor,2,43,44,1,2.33
MiddleAge,1,4,4,Underweight,Poor,0,4,4,0,0.0
MiddleAge,1,4,4,Underweight,Poor,2,2,2,0,0.0
MiddleAge,1,4,5,Normal,Fair,0,64,64,0,0.0
MiddleAge,1,4,5,Normal,Fair,1,2,0,-2,100.0
MiddleAge,1,4,5,Normal,Fair,2,9,7,-2,22.22
MiddleAge,1,4,5,Normal,Good,0,71,68,-3,4.23
MiddleAge,1,4,5,Normal,Good,2,1,0,-1,100.0
MiddleAge,1,4,5,Normal,Poor,0,53,52,-1,1.89
MiddleAge,1,4,5,Normal,Poor,2,13,15,2,15.38
MiddleAge,1,4,5,Obese,Fair,0,153,153,0,0.0
MiddleAge,1,4,5,Obese,Fair,1,8,7,-1,12.5
MiddleAge,1,4,5,Obese,Fair,2,73,73,0,0.0
MiddleAge,1,4,5,Obese,Good,0,130,132,2,1.54
MiddleAge,1,4,5,Obese,Good,1,2,2,0,0.0
MiddleAge,1,4,5,Obese,Good,2,25,25,0,0.0
MiddleAge,1,4,5,Obese,Poor,0,104,103,-1,0.96
MiddleAge,1,4,5,Obese,Poor,1,6,6,0,0.0
MiddleAge,1,4,5,Obese,Poor,2,90,89,-1,1.11
MiddleAge,1,4,5,Overweight,Fair,0,122,120,-2,1.64
MiddleAge,1,4,5,Overweight,Fair,1,5,5,0,0.0
MiddleAge,1,4,5,Overweight,Fair,2,36,36,0,0.0
MiddleAge,1,4,5,Overweight,Good,0,147,143,-4,2.72
MiddleAge,1,4,5,Overweight,Good,1,5,5,0,0.0
MiddleAge,1,4,5,Overweight,Good,2,15,13,-2,13.33
MiddleAge,1,4,5,Overweight,Poor,0,77,77,0,0.0
MiddleAge,1,4,5,Overweight,Poor,1,4,4,0,0.0
MiddleAge,1,4,5,Overweight,Poor,2,42,43,1,2.38
MiddleAge,1,4,6,Normal,Fair,0,116,115,-1,0.86
MiddleAge,1,4,6,Normal,Fair,1,1,1,0,0.0
MiddleAge,1,4,6,Normal,Fair,2,19,19,0,0.0
MiddleAge,1,4,6,Normal,Good,0,129,130,1,0.78
MiddleAge,1,4,6,Normal,Good,2,5,3,-2,40.0
MiddleAge,1,4,6,Normal,Poor,0,53,53,0,0.0
MiddleAge,1,4,6,Normal,Poor,1,1,0,-1,100.0
MiddleAge,1,4,6,Normal,Poor,2,5,5,0,0.0
MiddleAge,1,4,6,Obese,Fair,0,242,240,-2,0.83
MiddleAge,1,4,6,Obese,Fair,1,13,13,0,0.0
MiddleAge,1,4,6,Obese,Fair,2,122,123,1,0.82
MiddleAge,1,4,6,Obese,Good,0,234,234,0,0.0
MiddleAge,1,4,6,Obese,Good,1,7,8,1,14.29
MiddleAge,1,4,6,Obese,Good,2,46,46,0,0.0
MiddleAge,1,4,6,Obese,Poor,0,131,133,2,1.53
MiddleAge,1,4,6,Obese,Poor,1,8,7,-1,12.5
MiddleAge,1,4,6,Obese,Poor,2,115,113,-2,1.74
MiddleAge,1,4,6,Overweight,Fair,0,234,235,1,0.43
MiddleAge,1,4,6,Overweight,Fair,1,4,1,-3,75.0
MiddleAge,1,4,6,Overweight,Fair,2,60,60,0,0.0
MiddleAge,1,4,6,Overweight,Good,0,299,296,-3,1.0
MiddleAge,1,4,6,Overweight,Good,1,4,2,-2,50.0
MiddleAge,1,4,6,Overweight,Good,2,29,28,-1,3.45
MiddleAge,1,4,6,Overweight,Poor,0,92,91,-1,1.09
MiddleAge,1,4,6,Overweight,Poor,1,7,8,1,14.29
MiddleAge,1,4,6,Overweight,Poor,2,46,47,1,2.17
MiddleAge,1,4,6,Underweight,Good,0,4,4,0,0.0
MiddleAge,1,4,6,Underweight,Good,1,1,0,-1,100.0
MiddleAge,1,4,7,Normal,Fair,0,70,71,1,1.43
MiddleAge,1,4,7,Normal,Fair,1,3,4,1,33.33
MiddleAge,1,4,7,Normal,Fair,2,13,13,0,0.0
MiddleAge,1,4,7,Normal,Good,0,137,138,1,0.73
MiddleAge,1,4,7,Normal,Good,1,2,3,1,50.0
MiddleAge,1,4,7,Normal,Good,2,11,12,1,9.09
MiddleAge,1,4,7,Normal,Poor,0,30,30,0,0.0
MiddleAge,1,4,7,Normal,Poor,1,2,2,0,0.0
MiddleAge,1,4,7,Normal,Poor,2,14,13,-1,7.14
MiddleAge,1,4,7,Obese,Fair,0,258,259,1,0.39
MiddleAge,1,4,7,Obese,Fair,1,15,15,0,0.0
MiddleAge,1,4,7,Obese,Fair,2,99,99,0,0.0
MiddleAge,1,4,7,Obese,Good,0,244,244,0,0.0
MiddleAge,1,4,7,Obese,Good,1,6,7,1,16.67
MiddleAge,1,4,7,Obese,Good,2,49,49,0,0.0
MiddleAge,1,4,7,Obese,Poor,0,124,125,1,0.81
MiddleAge,1,4,7,Obese,Poor,1,3,2,-1,33.33
MiddleAge,1,4,7,Obese,Poor,2,91,92,1,1.1
MiddleAge,1,4,7,Overweight,Fair,0,233,234,1,0.43
MiddleAge,1,4,7,Overweight,Fair,1,8,8,0,0.0
MiddleAge,1,4,7,Overweight,Fair,2,56,56,0,0.0
MiddleAge,1,4,7,Overweight,Good,0,345,348,3,0.87
MiddleAge,1,4,7,Overweight,Good,1,2,0,-2,100.0
MiddleAge,1,4,7,Overweight,Good,2,34,36,2,5.88
MiddleAge,1,4,7,Overweight,Poor,0,64,64,0,0.0
MiddleAge,1,4,7,Overweight,Poor,1,7,6,-1,14.29
MiddleAge,1,4,7,Overweight,Poor,2,28,28,0,0.0
MiddleAge,1,4,8,Normal,Fair,0,66,65,-1,1.52
MiddleAge,1,4,8,Normal,Fair,1,1,0,-1,100.0
MiddleAge,1,4,8,Normal,Fair,2,8,9,1,12.5
MiddleAge,1,4,8,Normal,Good,0,177,177,0,0.0
MiddleAge,1,4,8,Normal,Good,1,1,2,1,100.0
MiddleAge,1,4,8,Normal,Good,2,4,2,-2,50.0
MiddleAge,1,4,8,Normal,Poor,0,21,20,-1,4.76
MiddleAge,1,4,8,Normal,Poor,2,6,5,-1,16.67
MiddleAge,1,4,8,Obese,Fair,0,261,261,0,0.0
MiddleAge,1,4,8,Obese,Fair,1,10,9,-1,10.0
MiddleAge,1,4,8,Obese,Fair,2,112,112,0,0.0
MiddleAge,1,4,8,Obese,Good,0,423,421,-2,0.47
MiddleAge,1,4,8,Obese,Good,1,10,11,1,10.0
MiddleAge,1,4,8,Obese,Good,2,56,57,1,1.79
MiddleAge,1,4,8,Obese,Poor,0,70,69,-1,1.43
MiddleAge,1,4,8,Obese,Poor,1,3,5,2,66.67
MiddleAge,1,4,8,Obese,Poor,2,68,68,0,0.0
MiddleAge,1,4,8,Overweight,Fair,0,216,213,-3,1.39
MiddleAge,1,4,8,Overweight,Fair,1,2,0,-2,100.0
MiddleAge,1,4,8,Overweight,Fair,2,39,39,0,0.0
MiddleAge,1,4,8,Overweight,Good,0,505,508,3,0.59
MiddleAge,1,4,8,Overweight,Good,1,5,4,-1,20.0
MiddleAge,1,4,8,Overweight,Good,2,24,23,-1,4.17
MiddleAge,1,4,8,Overweight,Poor,0,69,68,-1,1.45
MiddleAge,1,4,8,Overweight,Poor,1,2,0,-2,100.0
MiddleAge,1,4,8,Overweight,Poor,2,15,14,-1,6.67
MiddleAge,1,5,1,Normal,Fair,0,19,19,0,0.0
MiddleAge,1,5,1,Normal,Fair,2,1,5,4,400.0
MiddleAge,1,5,1,Normal,Good,0,22,22,0,0.0
MiddleAge,1,5,1,Normal,Good,1,1,1,0,0.0
MiddleAge,1,5,1,Normal,Good,2,2,4,2,100.0
MiddleAge,1,5,1,Normal,Poor,0,24,26,2,8.33
MiddleAge,1,5,1,Normal,Poor,2,1,2,1,100.0
MiddleAge,1,5,1,Obese,Fair,0,24,24,0,0.0
MiddleAge,1,5,1,Obese,Fair,1,1,1,0,0.0
MiddleAge,1,5,1,Obese,Fair,2,14,16,2,14.29
MiddleAge,1,5,1,Obese,Good,0,12,13,1,8.33
MiddleAge,1,5,1,Obese,Good,1,1,1,0,0.0
MiddleAge,1,5,1,Obese,Poor,0,33,34,1,3.03
MiddleAge,1,5,1,Obese,Poor,1,4,5,1,25.0
MiddleAge,1,5,1,Obese,Poor,2,29,29,0,0.0
MiddleAge,1,5,1,Overweight,Fair,0,17,16,-1,5.88
MiddleAge,1,5,1,Overweight,Fair,1,1,2,1,100.0
MiddleAge,1,5,1,Overweight,Fair,2,3,3,0,0.0
MiddleAge,1,5,1,Overweight,Good,0,32,30,-2,6.25
MiddleAge,1,5,1,Overweight,Good,1,1,0,-1,100.0
MiddleAge,1,5,1,Overweight,Good,2,4,4,0,0.0
MiddleAge,1,5,1,Overweight,Poor,0,31,32,1,3.23
MiddleAge,1,5,1,Overweight,Poor,2,14,13,-1,7.14
MiddleAge,1,5,2,Normal,Fair,0,24,26,2,8.33
MiddleAge,1,5,2,Normal,Fair,2,3,3,0,0.0
MiddleAge,1,5,2,Normal,Good,0,28,27,-1,3.57
MiddleAge,1,5,2,Normal,Good,2,1,2,1,100.0
MiddleAge,1,5,2,Normal,Poor,0,39,39,0,0.0
MiddleAge,1,5,2,Normal,Poor,1,2,1,-1,50.0
MiddleAge,1,5,2,Normal,Poor,2,10,10,0,0.0
MiddleAge,1,5,2,Obese,Fair,0,21,21,0,0.0
MiddleAge,1,5,2,Obese,Fair,1,1,0,-1,100.0
MiddleAge,1,5,2,Obese,Fair,2,21,22,1,4.76
MiddleAge,1,5,2,Obese,Good,0,18,16,-2,11.11
MiddleAge,1,5,2,Obese,Good,1,1,0,-1,100.0
MiddleAge,1,5,2,Obese,Good,2,2,1,-1,50.0
MiddleAge,1,5,2,Obese,Poor,0,40,41,1,2.5
MiddleAge,1,5,2,Obese,Poor,1,5,5,0,0.0
MiddleAge,1,5,2,Obese,Poor,2,38,40,2,5.26
MiddleAge,1,5,2,Overweight,Fair,0,41,41,0,0.0
MiddleAge,1,5,2,Overweight,Fair,1,1,1,0,0.0
MiddleAge,1,5,2,Overweight,Fair,2,11,11,0,0.0
MiddleAge,1,5,2,Overweight,Good,0,26,27,1,3.85
MiddleAge,1,5,2,Overweight,Good,1,1,0,-1,100.0
MiddleAge,1,5,2,Overweight,Good,2,7,7,0,0.0
MiddleAge,1,5,2,Overweight,Poor,0,53,53,0,0.0
MiddleAge,1,5,2,Overweight,Poor,1,2,3,1,50.0
MiddleAge,1,5,2,Overweight,Poor,2,26,29,3,11.54
MiddleAge,1,5,2,Underweight,Poor,0,9,8,-1,11.11
MiddleAge,1,5,2,Underweight,Poor,2,1,0,-1,100.0
MiddleAge,1,5,3,Normal,Fair,0,31,32,1,3.23
MiddleAge,1,5,3,Normal,Fair,1,2,4,2,100.0
MiddleAge,1,5,3,Normal,Fair,2,9,9,0,0.0
MiddleAge,1,5,3,Normal,Good,0,52,52,0,0.0
MiddleAge,1,5,3,Normal,Good,1,1,1,0,0.0
MiddleAge,1,5,3,Normal,Good,2,1,0,-1,100.0
MiddleAge,1,5,3,Normal,Poor,0,42,41,-1,2.38
MiddleAge,1,5,3,Normal,Poor,1,2,3,1,50.0
MiddleAge,1,5,3,Normal,Poor,2,11,10,-1,9.09
MiddleAge,1,5,3,Obese,Fair,0,50,50,0,0.0
MiddleAge,1,5,3,Obese,Fair,1,2,2,0,0.0
MiddleAge,1,5,3,Obese,Fair,2,29,30,1,3.45
MiddleAge,1,5,3,Obese,Good,0,34,34,0,0.0
MiddleAge,1,5,3,Obese,Good,1,3,4,1,33.33
MiddleAge,1,5,3,Obese,Good,2,11,11,0,0.0
MiddleAge,1,5,3,Obese,Poor,0,55,54,-1,1.82
MiddleAge,1,5,3,Obese,Poor,1,5,4,-1,20.0
MiddleAge,1,5,3,Obese,Poor,2,69,69,0,0.0
MiddleAge,1,5,3,Overweight,Fair,0,65,66,1,1.54
MiddleAge,1,5,3,Overweight,Fair,1,1,1,0,0.0
MiddleAge,1,5,3,Overweight,Fair,2,14,14,0,0.0
MiddleAge,1,5,3,Overweight,Good,0,56,57,1,1.79
MiddleAge,1,5,3,Overweight,Good,1,2,2,0,0.0
MiddleAge,1,5,3,Overweight,Good,2,3,2,-1,33.33
MiddleAge,1,5,3,Overweight,Poor,0,44,44,0,0.0
MiddleAge,1,5,3,Overweight,Poor,1,2,0,-2,100.0
MiddleAge,1,5,3,Overweight,Poor,2,19,20,1,5.26
MiddleAge,1,5,3,Underweight,Poor,0,4,3,-1,25.0
MiddleAge,1,5,3,Underweight,Poor,2,1,0,-1,100.0
MiddleAge,1,5,4,Normal,Fair,0,43,45,2,4.65
MiddleAge,1,5,4,Normal,Fair,1,1,2,1,100.0
MiddleAge,1,5,4,Normal,Fair,2,4,1,-3,75.0
MiddleAge,1,5,4,Normal,Good,0,58,58,0,0.0
MiddleAge,1,5,4,Normal,Good,1,1,1,0,0.0
MiddleAge,1,5,4,Normal,Poor,0,36,35,-1,2.78
MiddleAge,1,5,4,Normal,Poor,1,1,1,0,0.0
MiddleAge,1,5,4,Normal,Poor,2,10,8,-2,20.0
MiddleAge,1,5,4,Obese,Fair,0,82,84,2,2.44
MiddleAge,1,5,4,Obese,Fair,1,1,0,-1,100.0
MiddleAge,1,5,4,Obese,Fair,2,49,49,0,0.0
MiddleAge,1,5,4,Obese,Good,0,54,54,0,0.0
MiddleAge,1,5,4,Obese,Good,2,17,19,2,11.76
MiddleAge,1,5,4,Obese,Poor,0,62,61,-1,1.61
MiddleAge,1,5,4,Obese,Poor,1,7,8,1,14.29
MiddleAge,1,5,4,Obese,Poor,2,72,71,-1,1.39
MiddleAge,1,5,4,Overweight,Fair,0,93,93,0,0.0
MiddleAge,1,5,4,Overweight,Fair,1,2,2,0,0.0
MiddleAge,1,5,4,Overweight,Fair,2,25,25,0,0.0
MiddleAge,1,5,4,Overweight,Good,0,90,90,0,0.0
MiddleAge,1,5,4,Overweight,Good,1,2,2,0,0.0
MiddleAge,1,5,4,Overweight,Good,2,11,10,-1,9.09
MiddleAge,1,5,4,Overweight,Poor,0,60,62,2,3.33
MiddleAge,1,5,4,Overweight,Poor,1,4,4,0,0.0
MiddleAge,1,5,4,Overweight,Poor,2,31,31,0,0.0
MiddleAge,1,5,4,Underweight,Poor,0,8,9,1,12.5
MiddleAge,1,5,4,Underweight,Poor,2,2,2,0,0.0
MiddleAge,1,5,5,Normal,Fair,0,59,57,-2,3.39
MiddleAge,1,5,5,Normal,Fair,1,1,6,5,500.0
MiddleAge,1,5,5,Normal,Fair,2,9,11,2,22.22
MiddleAge,1,5,5,Normal,Good,0,84,84,0,0.0
MiddleAge,1,5,5,Normal,Good,2,7,7,0,0.0
MiddleAge,1,5,5,Normal,Poor,0,36,36,0,0.0
MiddleAge,1,5,5,Normal,Poor,1,3,2,-1,33.33
MiddleAge,1,5,5,Normal,Poor,2,4,6,2,50.0
MiddleAge,1,5,5,Obese,Fair,0,122,121,-1,0.82
MiddleAge,1,5,5,Obese,Fair,1,6,3,-3,50.0
MiddleAge,1,5,5,Obese,Fair,2,73,73,0,0.0
MiddleAge,1,5,5,Obese,Good,0,97,97,0,0.0
MiddleAge,1,5,5,Obese,Good,1,6,1,-5,83.33
MiddleAge,1,5,5,Obese,Good,2,25,20,-5,20.0
MiddleAge,1,5,5,Obese,Poor,0,66,66,0,0.0
MiddleAge,1,5,5,Obese,Poor,1,2,2,0,0.0
MiddleAge,1,5,5,Obese,Poor,2,85,87,2,2.35
MiddleAge,1,5,5,Overweight,Fair,0,126,125,-1,0.79
MiddleAge,1,5,5,Overweight,Fair,1,3,3,0,0.0
MiddleAge,1,5,5,Overweight,Fair,2,22,21,-1,4.55
MiddleAge,1,5,5,Overweight,Good,0,183,183,0,0.0
MiddleAge,1,5,5,Overweight,Good,1,3,3,0,0.0
MiddleAge,1,5,5,Overweight,Good,2,12,10,-2,16.67
MiddleAge,1,5,5,Overweight,Poor,0,69,67,-2,2.9
MiddleAge,1,5,5,Overweight,Poor,1,1,1,0,0.0
MiddleAge,1,5,5,Overweight,Poor,2,35,36,1,2.86
MiddleAge,1,5,6,Normal,Fair,0,93,94,1,1.08
MiddleAge,1,5,6,Normal,Fair,1,1,0,-1,100.0
MiddleAge,1,5,6,Normal,Fair,2,15,14,-1,6.67
MiddleAge,1,5,6,Normal,Good,0,165,165,0,0.0
MiddleAge,1,5,6,Normal,Good,1,3,4,1,33.33
MiddleAge,1,5,6,Normal,Good,2,7,7,0,0.0
MiddleAge,1,5,6,Normal,Poor,0,39,40,1,2.56
MiddleAge,1,5,6,Normal,Poor,1,1,0,-1,100.0
MiddleAge,1,5,6,Normal,Poor,2,9,7,-2,22.22
MiddleAge,1,5,6,Obese,Fair,0,233,233,0,0.0
MiddleAge,1,5,6,Obese,Fair,1,8,9,1,12.5
MiddleAge,1,5,6,Obese,Fair,2,123,123,0,0.0
MiddleAge,1,5,6,Obese,Good,0,207,206,-1,0.48
MiddleAge,1,5,6,Obese,Good,1,11,12,1,9.09
MiddleAge,1,5,6,Obese,Good,2,46,47,1,2.17
MiddleAge,1,5,6,Obese,Poor,0,109,109,0,0.0
MiddleAge,1,5,6,Obese,Poor,1,8,8,0,0.0
MiddleAge,1,5,6,Obese,Poor,2,111,108,-3,2.7
MiddleAge,1,5,6,Overweight,Fair,0,211,212,1,0.47
MiddleAge,1,5,6,Overweight,Fair,1,4,5,1,25.0
MiddleAge,1,5,6,Overweight,Fair,2,44,44,0,0.0
MiddleAge,1,5,6,Overweight,Good,0,320,318,-2,0.62
MiddleAge,1,5,6,Overweight,Good,1,5,4,-1,20.0
MiddleAge,1,5,6,Overweight,Good,2,24,26,2,8.33
MiddleAge,1,5,6,Overweight,Poor,0,81,78,-3,3.7
MiddleAge,1,5,6,Overweight,Poor,1,2,0,-2,100.0
MiddleAge,1,5,6,Overweight,Poor,2,34,33,-1,2.94
MiddleAge,1,5,7,Normal,Fair,0,94,93,-1,1.06
MiddleAge,1,5,7,Normal,Fair,2,11,11,0,0.0
MiddleAge,1,5,7,Normal,Good,0,197,193,-4,2.03
MiddleAge,1,5,7,Normal,Good,1,1,0,-1,100.0
MiddleAge,1,5,7,Normal,Good,2,10,11,1,10.0
